Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Citroën,C3,2012,Aircross 1.6 16v Sx,Blanco,Nafta,5,Manual,1.6,Hatchback,116.000 km,13000000
Citroën,C4,2022,Cactus 1.6 Vti 115 At6 Feel Pk,Plateado,Nafta,5,Automática,1.6,SUV,53.000 km,23900000
Citroën,C4,2014,Lounge 1.6 Exclusive 6at Thp 163cv,Blanco,Nafta,4,Automática,1.6,Sedán,160.000 km,11500
Citroën,C4,2020,Cactus 1.6 Vti 115 Feel Muy Buen Estado (ig),Negro,Nafta,5,Manual,1.6,SUV,43.000 km,20200000
Citroën,C3,2024,Aircross 1.0 Shine Turbo 200 Cvt 7as,Blanco,Nafta,5,Automática,1.0,SUV,20.278 km,27500000
Citroën,C3,2021,Aircross 1.6 Vti 115 Feel,Gris,Nafta,5,Manual,1.6,Hatchback,45.355 km,20400000
Citroën,C3,2020,Aircross 1.6 Vti 115 Feel,Rojo,Nafta,5,Manual,1.6,Hatchback,50.900 km,16300
Citroën,C3,2014,Picasso 1.6 Vti 115 Tendance,Gris,Nafta,5,Manual,1.6,Hatchback,100.000 km,8900
Citroën,C3,2020,1.6 Vti 115 At6 Feel,Marrón,Nafta,5,Automática,1.6,Hatchback,81.800 km,16300000
Citroën,Berlingo,2016,Multispace Xtr 2016 Hdi Smart Garage,Gris,Diésel,5,Manual,1.6,Monovolumen,92.000 km,15200
Citroën,Berlingo,2018,"Multispace 1,6 Hdi 92 Xtr Bl",Gris,Diésel,5,Manual,1.6,Monovolumen,119.386 km,17150000
Citroën,Xsara,2008,Picasso 2.0 Fase2 I Exclusiv 138cv,Gris,Nafta,5,Manual,2.0,Monovolumen,170.500 km,8500000
Citroën,C4,2017,Lounge 1.6 Thp 165 At6 Feel,Gris,Nafta,4,Automática,1.6,Sedán,110.000 km,11700
Citroën,C3,2014,Aircross 1.6 Vti 115 Exclusive,Plateado,Nafta,5,Manual,1.6,Hatchback,85.000 km,14000000
Citroën,C3,2019,1.6 Vti 115 Urban Trail,Marrón,Nafta,5,Manual,1.6,Hatchback,44.000 km,18000000
Citroën,Berlingo,2017,1.6 Hdi 92 Bussines Mixto,Blanco,Diésel,3,Manual,1.6,Furgón,89.000 km,17000000
Citroën,C5,2020,Aircross 1.6 Thp Eat6 Feel Pack,Blanco,Nafta,5,Automática,1.6,SUV,85.000 km,30600000
Citroën,C4,2021,Cactus 1.6 Thp 165 At6 Shine,Negro,Nafta,4,Automática,1.6,SUV,95.986 km,21500000
Citroën,C3,2014,1.6 Exclusive Pack Myway Vti 115cv,Gris,Nafta,5,Manual,1.6,Hatchback,75.000 km,11900
Citroën,C3,2017,Aircross Shine Mt At Exclusive Feel Pack C4,Gris,Nafta,5,Manual,1.6,SUV,70.000 km,16990000
Citroën,C3,2016,Aircross 1.6 Vti 115 Feel,Blanco,Nafta,5,Manual,1.6,Hatchback,212.000 km,13200000
Citroën,C-elysée,2017,1.6 Feel Hdi 92,Negro,Diésel,4,Manual,1.6,Sedán,130.000 km,12500
Citroën,Berlingo,2017,1.6 Hdi 92 Bussines Mixto,Plateado,Diésel,3,Manual,1.6,Furgón,278.000 km,11300
Citroën,C4,2023,Cactus 1.6 Vti 115 At6 Shine,Gris,Nafta,5,Manual,1.6,SUV,16.000 km,24490000
Citroën,Berlingo,2024,Furgon 1.6 Vti 115 Business // Forcammo,Blanco,Nafta,3,Manual,1.6,Furgón,22.000 km,24000000
Citroën,C4,2021,Cactus 1.6 Vti 115 Feel Pk,Negro,Nafta,5,Manual,1.6,SUV,53.000 km,21000000
Citroën,C4,2023,Cactus 1.6 Vti 115 Feel Pk,Plateado,Nafta,5,Manual,1.6,SUV,20.000 km,19500
Citroën,C3,2021,Aircross 1.6 Vti 115 Feel,Gris,Nafta,5,Manual,1.6,Hatchback,78.000 km,20000000
Citroën,C4,2018,Cactus 1.6 Vti 115 At6 Feel Pk,Azul,Nafta,5,Automática,1.6,SUV,76.500 km,18500000
Citroën,C3,2016,1.6 Vti 115 Shine 2016 Leerdescr(eso),Blanco,Nafta,5,Manual,1.6,Hatchback,97.538 km,9935000
Citroën,C3,2014,Picasso 1.6 Exclusive 115cv,Plateado,Nafta,5,Manual,1.6,Hatchback,125.000 km,5300000
Citroën,Jumpy,2023,1.6 L3 Hdi 115 Business // Pocos Km,Blanco,Diésel,3,Manual,1.6,Furgón,22.000 km,34900000
Citroën,C4,2022,Cactus 1.6 Vti 115 Feel,Blanco,Nafta,5,Manual,1.6,SUV,20.900 km,23200000
Citroën,C4,2021,Cactus 1.6 Thp 165 At6 Shine,Negro,Nafta,4,Automática,1.6,SUV,20.000 km,19750
Citroën,C3,2017,Aircross 1.6 Vti 115 Shine,Blanco,Nafta,5,Manual,1.6,Hatchback,81.000 km,17000000
Citroën,C4,2016,Lounge 1.6 Thp 165 Feel Pack,Blanco,Nafta,4,Manual,1.6,Sedán,80.000 km,15500000
Citroën,C3,2013,Picasso 1.6 16v Sx,Blanco,Nafta,5,Manual,1.6,Hatchback,95.000 km,11500000
Citroën,C4,2020,Cactus 1.6 Vti 115 Feel Pk E,Negro,Nafta,5,Manual,1.6,SUV,117.000 km,19000000
Citroën,C3,2016,Aircross 1.5 Vti 90 Live,Blanco,Nafta,5,Manual,1.6,Hatchback,56.000 km,12500000
Citroën,C3,2017,Aircross,Negro,Nafta,5,Manual,1.6,Hatchback,110.000 km,16000000
Citroën,C,2018,4 Picasso Thp 165 Feel Pack At 2018 Rpm Moviles,Azul,Nafta,5,Automática,1.6,SUV,112.000 km,16300
Citroën,C3,2020,1.6 Vti 115 Feel,Rojo,Nafta,5,Manual,1.6,Hatchback,120.000 km,16990990
Citroën,C3,2018,Aircross 1.6 Vti 115 Feel At6 N,Blanco,Nafta,5,Automática,1.6,Hatchback,115.000 km,16500000
Citroën,C4,2015,Lounge 2.0 Origine E,Blanco,Nafta,4,Manual,2.0,Sedán,85.000 km,13800000
Citroën,C4,2020,Cactus 1.6 Vti 115 Feel,Rojo,Nafta,5,Manual,1.6,SUV,25.000 km,20500000
Citroën,C4,2017,Lounge 1.6 Thp 165 At6 Shine,Gris,Nafta,4,Automática,1.6,Sedán,76.000 km,16000000
Citroën,C4,2016,Lounge 2.0 Origine Am16,Plateado,Nafta,4,Manual,2.0,Sedán,124.000 km,13500000
Citroën,C3,2015,Picasso 1.6 Tendance 115cv,Gris,Nafta,5,Manual,1.6,Hatchback,149.000 km,12500000
Citroën,C3,2014,1.5 Origine Pack Zenith I 90cv,Blanco,Nafta,5,Manual,1.5,Hatchback,129.000 km,12000000
Citroën,Berlingo,2023,Multispace 1.6 Xtr 115 Am18,Blanco,Nafta,5,Manual,1.6,Monovolumen,55.500 km,23000000
Citroën,C4,2022,Cactus 1.6 Vti 115 Feel,Gris,Nafta,5,Manual,1.6,SUV,73.000 km,20500000
Citroën,C4,2017,Picasso 1.6 Thp Feel Pack 165cv,Gris,Nafta,5,Manual,1.6,Monovolumen,112.000 km,15900
Citroën,C4,2017,Lounge 1.6 S Edition Thp 165cv,Gris,Nafta,4,Manual,1.6,Sedán,99.000 km,7700000
Citroën,C3,2016,Aircross 1.6 Vti 115 Feel,Blanco,Nafta,5,Manual,1.6,Hatchback,99.000 km,15989900
Citroën,C4,2016,Lounge 1.6 Exclusive 6at Thp 165cv Am16,Blanco,Nafta,4,Automática,1.6,Sedán,80.478 km,16990000
Citroën,C4,2024,Cactus 1.6 Noir 165 At6,Negro,Nafta,5,Automática,1.6,SUV,20.000 km,24800
Citroën,C4,2019,Cactus1.6 Thp 165 Shine At - Motormax,Negro,Nafta,5,Automática,1.6,SUV,100.000 km,20000000
Citroën,C3,2017,1.5 Feel 90cv,Blanco,Nafta,5,Manual,1.5,Hatchback,88.000 km,15900000
Citroën,C3,2024,Automa. Nuevo Bi-color,Blanco,Nafta,5,Automática,1.6,Hatchback,3.000 km,7200
Citroën,C3,2016,Aircross 1.6 Vti 115 Shine - Liv Motors,Blanco,Nafta,5,Manual,1.6,Hatchback,61.000 km,12900
Citroën,C3,2017,1.6 Vti 115 Shine,Gris,Nafta,5,Manual,1.6,Hatchback,45.000 km,16900000
Citroën,C4,2017,Cactus 1.2 Puretech 110 At6 S&s Shine,Negro,Nafta,5,Automática,1.2,SUV,149.000 km,13800000
Citroën,C4,2014,1.6 X Pack Look,Dorado,Nafta,5,Manual,1.6,Hatchback,140.000 km,5999999
Citroën,Berlingo,2017,Multispace 1.6 Xtr Hdi 92cv Bl,Gris,Nafta,5,Manual,1.6,Monovolumen,133.065 km,17800000
Citroën,C4,2017,Cactus 1.2 Puretech 110 At6 S&s Shine,Blanco,Nafta,5,Automática,1.2,SUV,106.000 km,17500000
Citroën,C4,2017,Lounge 1.6 Hdi 115 Feel Pack,Blanco,Diésel,4,Manual,1.6,Sedán,99.000 km,17989900
Citroën,C4,2022,Cactus 1.6 Vti 115 At6 Feel Pk,Negro,Nafta,5,Automática,1.6,SUV,28.000 km,24500000
Citroën,C4,2020,Cactus 1.6 Vti 115 Feel Pk N,Negro,Nafta,5,Manual,1.6,SUV,117.000 km,19000000
Citroën,C3,2007,1.6 Exclusive L03,Gris,Nafta,5,Manual,INYECCION MULTI PUNTO,Hatchback,198.000 km,10000000
Citroën,C3,2013,Aircross 1.6 Vti 115 Exclusive Como Nueva 2013!,Negro,Nafta,5,Manual,1.6,Hatchback,46.000 km,12900
Citroën,No disponible,2020,No disponible,Negro,Nafta,5,Manual,1.6,SUV,117.000 km,13000000
Citroën,C4,2017,Lounge 1.6 S Edition Thp 165cv,Blanco,Nafta,4,Manual,1.6,Sedán,81.000 km,15500000
Citroën,C4,2017,Picasso 1.6 Thp Feel Pack 165cv,Gris,Nafta,5,Manual,1.6,Monovolumen,85.000 km,19900000
Citroën,C3,2019,Aircross 1.6 Vti 115 Feel,Blanco,Nafta,5,Manual,1.6,Hatchback,59.000 km,18800000
Citroën,C4,2020,Cactus 1.6 Vti 115 At6 Feel Pk,Plateado,Nafta,5,Automática,1.6,SUV,90.700 km,19900000
Citroën,C4,2010,2.0 Hdi Sx Am71,Azul,Diésel,5,Manual,2.0,Hatchback,174.000 km,7990
Citroën,Xsara,2013,Picasso 1.6 Fase2 I Exclusive,Plateado,Nafta,5,Manual,1.6,Monovolumen,120.000 km,8500000
Citroën,C4,2024,Cactus 1.6 Vti 115 Feel Pk,Negro,Nafta,5,Manual,1.6,SUV,11.944 km,26500000
Citroën,C3,2014,1.6 Exclusive Vti 115cv,Gris,Nafta,5,Manual,1.6,Hatchback,165.000 km,10400
Citroën,C4,2018,Cactus 1.6 Thp 165 At6 Shine,Gris,Nafta,4,Automática,1.6,SUV,78.000 km,16990
Citroën,C4,2022,Cactus 1.6 Vti 115 Feel,Gris,Nafta,5,Manual,1.6,SUV,75.000 km,21500000
Citroën,C3,2018,Aircross 1.6 Vti 115 Feel At6 E,Blanco,Nafta,5,Automática,1.6,Hatchback,115.000 km,16500000
Citroën,C4,2018,Cactus 1.6 Thp 165 At6 Shine,Gris,Nafta,4,Automática,1.6,SUV,78.000 km,16990
Citroën,C3,2013,1.5 Tendance Pack Secure I 90cv,Rojo,Nafta,5,Manual,1.5,Hatchback,108.000 km,8900
Citroën,C3,2018,1.6 Vti 115 Feel,Rojo,Nafta,5,Manual,1.6,Hatchback,53.000 km,17500000
Citroën,C4,2021,Lounge 1.6 Hdi 115 Feel Pack Am19,Plateado,Diésel,4,Manual,1.6,Sedán,80.000 km,18800
Citroën,C4,2019,Cactus 1.6 Vti 115 Live Bl,Gris,Nafta,5,Manual,1.6,SUV,82.099 km,20300000
Citroën,C3,2017,1.6 Vti 115 Feel,Marrón,Nafta,5,Manual,1.6,Hatchback,101.000 km,15000000
Citroën,C3,2018,1.6 Vti 115 At6 Shine,Gris,Nafta,5,Automática,1.6,Hatchback,90.000 km,14500
Citroën,"1,6",2018,115cv Vti Urban Trail Automatica De 6 Marchas,Blanco,Nafta,5,Manual,1.6,Hatchback,59.637 km,18200000
Citroën,C4,2019,Cactus 1.6 Vti 115 Feel Pk,Blanco,Nafta,5,Manual,1.6,SUV,110.000 km,19499000
Citroën,C3,2018,1.6 Vti 115 Feel,Gris,Nafta,5,Manual,1.6,Hatchback,105.000 km,9000000
Citroën,C4,2016,Picasso 1.6 Thp Feel 165cv,Gris,Nafta,5,Manual,1.6,Monovolumen,89.200 km,18900000
Citroën,C3,2018,1.6 Vti 115 Feel,Gris,Nafta,5,Manual,1.6,Hatchback,105.000 km,9000000
Citroën,C4,2016,Picasso 1.6 Thp Feel 165cv,Gris,Nafta,5,Manual,1.6,Monovolumen,89.200 km,18900000
Citroën,C3,2019,1.5 Feel 90cv,Rojo,Nafta,5,Manual,1.5,Hatchback,98.000 km,17000000
Citroën,Ds3,2014,1.6 Vti 120 So Chic,Negro,Nafta,3,Manual,1.6,Hatchback,50.500 km,14600
Citroën,Berlingo,2011,Multispace 1.6 Sx Pack 110cv Am53,Rojo,Nafta,5,Manual,1.6,Monovolumen,101.000 km,13000000
Citroën,C3,2018,1.6 Vti 115 At6 Feel,Blanco,Nafta,5,Automática,1.6,Hatchback,100.000 km,9000000
Citroën,C3,2016,1.6 Shine 2016 Unico Dueño (eo),Blanco,Nafta,5,Manual,1.6,Hatchback,97.000 km,9935000
Citroën,C-elysée,2018,1.6 Feel Hdi 92 Carwestcaba,Gris,Diésel,4,Manual,1.6,Sedán,91.100 km,14500000
Citroën,C4,2018,Cactus 1.2 Puretech 110 At6 S&s Shine,Azul,Nafta,5,Automática,1.2,SUV,80.000 km,15200000
Citroën,Berlingo,2023,Furgon 1.6 Bussines Hdi 92cv,Blanco,Diésel,3,Manual,1.6,Furgón,115.000 km,21500000
Citroën,C4,2018,Spacetourer 1.6 Thp 165 At6 Rip Curl,Blanco,Nafta,5,Automática,1.6,Monovolumen,136.000 km,19090
Citroën,C4,2018,Cactus 1.2 Puretech 110 At6 S&s Shine,Negro,Nafta,5,Automática,1.2,SUV,85.000 km,14000
Citroën,C4,2017,Cactus 1.2 Puretech 110 At6 S&s Shine,Negro,Nafta,5,Automática,1.2,SUV,149.000 km,13800000
Citroën,C3,2016,1.5 Feel 90cv,Negro,Nafta,5,Manual,1.5,Hatchback,75.000 km,15490000
Citroën,C3,2018,1.6 Vti 115 Live,Gris,Nafta,5,Manual,1.6,Hatchback,66.000 km,16750000
Citroën,C4,2020,Cactus 1.6 Thp 165 At6 Shine,Azul,Nafta,4,Automática,1.6,SUV,87.800 km,21500000
Citroën,C3,2013,Picasso 1.6 Origine 90cv,Blanco,Nafta,5,Manual,1.6,Hatchback,110.000 km,8800
Citroën,C4,2019,Lounge 1.6 Hdi 115 Feel Pack,Blanco,Diésel,4,Manual,1.6,Sedán,60.500 km,19999
Citroën,C4,2015,Lounge 1.6 Tendance At6 Thp 163cv LG,Blanco,Nafta,4,Automática,1.6,Sedán,157.400 km,16000000
Citroën,C,2012,3 1.6 Vti Exclusive 2012 Rpm Moviles,Rojo,Nafta,5,Manual,1.5,Hatchback,125.000 km,8900
Citroën,C4,2023,Cactus Vti Feel 5p 2023 Gris,Gris,Nafta,5,Manual,1.6,SUV,19.000 km,23500000
Citroën,C4,2010,2.0 Sedan Sx Carwestcaba,Negro,Nafta,4,Manual,2.0,Sedán,100.600 km,9900000
Citroën,C4,2020,Cactus 1.6 Vti 115 Feel,Negro,Nafta,5,Manual,1.6,SUV,72.000 km,14900
Citroën,C3,2006,1.6 I Exclusive,Gris,Nafta,5,Manual,1.6,Hatchback,172.000 km,6100
Citroën,C3,2014,1.5 I 90cv Tendance Pack Secure,Rojo,Nafta,5,Manual,1.5,Hatchback,78.500 km,12500
Citroën,C4,2019,Spacetourer 1.6 Thp 165 At6 Feel Pack,Gris,Nafta,5,Automática,1.6,Monovolumen,99.651 km,24990000
Citroën,C3,2024,1.6 16v Vti 115 Feel Pack At,Blanco,Nafta,5,Automática,1.6,Hatchback,31.800 km,20900000
Citroën,C4,2018,Cactus 1.2t Puretech 110cv At6 S&s Shine 2018,Gris,Nafta,5,Automática,1.2,SUV,118.000 km,14500000
Citroën,C4,2018,Lounge 1.6 Thp 165 At6 Shine,Blanco,Nafta,4,Automática,1.6,Sedán,108.000 km,14500
Citroën,C4,2015,Lounge 2.0 Tendance Pack,Gris,Nafta,4,Manual,2.0,Sedán,113.000 km,11990
Citroën,C3,2018,1.6 Vti 115 Live,Gris,Nafta,5,Manual,1.6,Hatchback,113.000 km,13900000
Citroën,C4,2019,Cactus 1.6 Vti 115 At6 Shine Bi Tono,Gris,Nafta,5,Automática,1.6,SUV,45.800 km,22990000
Citroën,C4,2013,1.6 X Pack Plus,Gris,Nafta,5,Manual,1.6,Hatchback,110.000 km,9500
Citroën,C3,2016,1.6 Vti 115 Feel,Blanco,Nafta,5,Manual,1.6,Hatchback,130.000 km,14500000
Citroën,C-elysee,2017,1.6 Feel Vti 115,Blanco,Nafta,4,Manual,1.6,Sedán,109.000 km,13400000
Citroën,C4,2022,Cactus 1.6 Vti 115 At6 Feel Pk,Gris,Nafta,5,Automática,1.6,SUV,32.000 km,23900000
Citroën,C4,2017,Cactus 1.2 Puretech 110 At6 S&s Shine,Negro,Nafta,5,Automática,1.2,SUV,78.000 km,15200
Citroën,C4,2015,Lounge,Plateado,Nafta,4,Automática,1.6,Sedán,108.000 km,13900000
Citroën,C3,2015,1.5 Tendance Pack Secure I 90cv,Gris,Nafta,5,Manual,1.5,Hatchback,88.000 km,12900000
Citroën,C,2024,4 Cactus 1.6 Vti Feel At,Grafito,Nafta,5,Automática,INYECCION MULTI PUNTO,SUV,38.300 km,29700000
Citroën,Berlingo,2020,Furgon 1.6 Vti 115 Business,Blanco,Nafta/GNC,3,Manual,1.6,Furgón,89.000 km,8757899
Citroën,Berlingo,2023,Multispace 1.6 Xtr Hdi 92 Am18,Plateado,Diésel,5,Manual,1.6,Monovolumen,17.000 km,27499999
Citroën,C4,2015,Lounge 1.6 Tendance At6 Thp Financio. La,Blanco,Nafta,4,Automática,1.6,Sedán,158.000 km,8600000
Citroën,C4,2019,Lounge 1.6 Vti Live,Rojo,Nafta,4,Manual,1.6,Sedán,76.000 km,12300
Citroën,C3,2018,1.6 Vti 115 Feel,Marrón,Nafta,5,Manual,1.6,Hatchback,83.000 km,16400000
Citroën,C3,2016,Aircross Feel Jj 1.6 2016,Blanco,Nafta,5,Manual,1.6,SUV,211.000 km,13500000
Citroën,C3,2015,Picasso 1.6 Vti 115 Tendance Kb,Plateado,Nafta,5,Manual,1.6,Hatchback,97.417 km,14600000
Citroën,C4,2016,Lounge 1.6 S Edition,Gris,Nafta,4,Manual,1.6,Sedán,94.000 km,14500000
Citroën,C4,2018,Lounge 1.6 Thp 165 At6 Shine Full-full Año 2018!,Blanco,Nafta,4,Automática,1.6,Sedán,100.000 km,13300
Citroën,C3,2015,1.5 Tendance Pack Secure I 90cv,Gris,Nafta,5,Manual,1.5,Hatchback,120.000 km,7000000
Citroën,C3,2020,1.6 Vti 115 Live,Plateado,Nafta,5,Manual,1.6,Hatchback,69.990 km,15000
Citroën,C5,2023,Aircross Impecable Vendo O Permuto Mayor/menor,Gris,Nafta,5,Automática,1.6,SUV,38.000 km,40000000
Citroën,C3,2024,1.6 16v Vti 115 Feel Pack,Gris,Nafta,5,Manual,1.6,Hatchback,6.000 km,19200
Citroën,C4,2014,Lounge 1.6 Exclusive 6at Thp 163cv Pack,Blanco,Nafta,4,Automática,1.6,Sedán,54.000 km,14500
Citroën,C3,2015,1.5 Tendance Pack Secure I 90cv,Blanco,Nafta,5,Manual,1.5,Hatchback,112.000 km,9700
Citroën,Citroen,2017,Berlingo Furgon Hdi Año 2017 Con 68.000 Km,Rojo,Diésel,3,Manual,1.6,Furgón,68.000 km,13500
Citroën,C4,2016,Lounge Feel At,Blanco,Nafta,4,Automática,1.6 L,Sedán,76.400 km,14990000
Citroën,C3,2011,1.4 I Sx Pack Premium Am74,Gris,Nafta,5,Manual,1.4,Hatchback,105.000 km,9500000
Citroën,Berlingo,2017,2017 1.6 Hdi 92 Bussines Mixto,No disponible,Diésel,5,Manual,1.6,Furgón,109.000 km,17000000
Citroën,C4,2014,Lounge 1.6 Exclusive 6at Thp 163cv Am16,Gris,Nafta,4,Automática,1.6,Sedán,129.000 km,16500000
Citroën,Ds3,2014,1.6 Thp 156 Sport Chic Nav,Blanco,Nafta,3,Manual,1.6,Hatchback,98.000 km,13987999
Citroën,Ds3,2014,1.6 Turbo Sport Chic 2014 98.000km Fcio T/usado,Blanco,Nafta,3,Manual,1.6,Hatchback,98.000 km,13988000
Citroën,C4,2009,2.0 Sx,Celeste,Nafta,4,Manual,2.0,Sedán,137.000 km,10000000
